@relation caracteristicas

@attribute homer_caracteristica_1 real
@attribute homer_caracteristica_2 real
@attribute homer_caracteristica_3 real
@attribute marge_caracteristica_1 real
@attribute marge_caracteristica_2 real
@attribute marge_caracteristica_3 real
@attribute classe {Homer, Marge}

@data
4.154146634615385,0.0,0.29463808760683763,0.1218616452991453,0.0,1.1618589743589745,Homer
0.0,0.0,5.236712072649572,9.888738648504274,0.0,25.469501201923077,Homer
0.0,0.0,0.9637024176954733,0.019290123456790122,0.0,0.19290123456790123,Homer
0.0,0.0,0.1799938725490196,1.9675925925925926,0.0,0.8293334694989107,Homer
12.711387602880658,0.0,0.23148148148148145,0.0,0.0,0.12297453703703703,Homer
0.12340005446623095,0.0,0.5638105936819172,0.14339937363834424,0.0,0.4987064270152506,Homer
0.7478941615226337,0.0,0.508375128600823,0.12257265946502058,0.0,4.60230195473251,Homer
0.0,0.0,0.26041666666666663,0.017252604166666668,0.0,1.7750651041666665,Homer
0.0016075102880658437,0.0,0.8202321244855968,0.29337062757201643,0.0,0.2732767489711934,Homer
0.007071659482758621,0.0,3.0455280172413794,0.0,0.0,0.5384563577586207,Homer
0.0,0.0,6.496330804749341,5.013192612137203,0.0,2.394252968337731,Homer
11.762369791666668,0.0,1.4934895833333333,0.025716145833333332,0.0,0.01171875,Homer
0.0020093878600823045,0.0,0.663499871399177,0.6884162808641976,0.0,13.076292438271606,Homer
0.0,0.0,1.003488297325103,0.13422710905349794,0.0,4.659770447530864,Homer
0.0,0.0,16.171875,6.734913793103449E-4,0.0,0.6377963362068966,Homer
0.0,0.0,1.2770432692307692,8.346688034188035E-4,0.0,0.0,Homer
0.1715244391025641,0.0,0.286708733974359,0.8847489316239316,0.0,0.38269564636752135,Homer
5.515950520833333,0.0,0.7789713541666666,0.018880208333333332,0.0,1.0725911458333333,Homer
23.74797952586207,0.0,0.2626616379310345,0.0,0.0,0.0,Homer
3.2552083333333337E-4,0.0,1.0615234375,0.05078125,0.0,1.4290364583333333,Homer
0.0,0.0,1.8341692386831274,0.0,0.0,0.13382523148148148,Homer
0.0,0.0,0.328125,0.0,0.0,3.2552083333333337E-4,Homer
0.0,0.0,0.3304036458333333,1.599609375,0.0,0.169921875,Homer
0.0,0.0,1.2393904320987654,0.0,0.0,0.2170138888888889,Homer
0.0,0.0,7.335873199588478,0.0,0.0,4.132507073045268,Homer
0.0016075102880658437,0.0,1.2281378600823045,0.0,0.0,0.1358346193415638,Homer
0.021701388888888888,0.0,3.1860853909465017,0.19611625514403294,0.0,0.6454153806584363,Homer
16.156901041666664,0.0,1.2991536458333333,0.12630208333333331,0.0,1.5374348958333335,Homer
12.1044921875,0.0,1.517578125,0.030598958333333336,0.0,0.024088541666666668,Homer
3.2552083333333337E-4,0.0,0.9541015625,0.055013020833333336,0.0,1.5569661458333333,Homer
0.001669337606837607,0.0,0.1727764423076923,0.001669337606837607,0.0,1.58336672008547,Homer
0.3910268775720165,0.0,0.16195666152263374,0.22665895061728397,0.0,0.4219714506172839,Homer
0.0,0.0,0.3882137345679012,1.0541248713991769,0.0,0.7213702417695473,Homer
12.776041666666666,0.0,0.7347005208333334,0.3668619791666667,0.0,1.9212239583333333,Homer
0.001669337606837607,0.0,0.7645566239316239,0.0,0.0,1.128472222222222,Homer
0.0013469827586206897,0.0,1.824488146551724,0.009428879310344827,0.0,2.668036099137931,Homer
0.006430041152263375,0.0,2.0190329218106995,1.1557998971193415,0.0,1.9619663065843622,Homer
0.0,0.0,0.8574218749999999,0.029947916666666664,0.0,0.7115885416666667,Homer
0.06108539094650206,0.0,0.19852752057613168,0.0032150205761316874,0.0,0.30864197530864196,Homer
8.037551440329218E-4,0.0,5.713895318930041,0.004822530864197531,0.0,7.209683641975309,Homer
0.0,0.0,0.3528645833333333,0.5696614583333333,0.0,12.569010416666668,Homer
0.0,0.0,0.31062772331154687,0.01702069716775599,0.0,0.1914828431372549,Homer
0.0,0.0,0.21028645833333334,17.906901041666668,0.0,24.928385416666668,Homer
2.7190348877980366,0.0,1.579483695652174,0.8541155329593267,0.0,0.1353217040673212,Homer
0.004018775720164609,0.0,1.0842656893004117,0.0,0.0,0.18566743827160495,Homer
1.455662393162393,0.0,0.18362713675213674,0.15357905982905984,0.0,0.08263221153846154,Homer
0.003338675213675214,0.0,0.23287259615384615,0.3230168269230769,0.0,0.14189369658119658,Homer
0.3275302211934156,0.0,0.36530671296296297,0.0,0.0,0.021701388888888888,Homer
21.380657327586206,0.0,0.31182650862068967,0.0,0.0,2.222521551724138,Homer
1.5733506944444444,0.0,0.3793724279835391,0.05746849279835391,0.0,0.12578768004115226,Homer
0.00959869123931624,0.0,0.3981370192307692,0.295055422008547,0.0,0.15024038461538464,Homer
0.0,0.0,0.2506510416666667,18.328776041666668,0.0,24.511067708333336,Homer
0.0010306728232189974,0.0,0.4277292216358839,0.0,0.0,0.015460092348284962,Homer
0.0,0.0,0.4273504273504274,0.018362713675213676,0.0,0.2470619658119658,Homer
0.0,0.0,2.7571614583333335,0.0,0.0,0.96875,Homer
0.002604166666666667,0.0,0.6145833333333333,0.07356770833333333,0.0,4.214192708333334,Homer
0.0,0.0,6.635416666666667,0.0,0.0,3.5589192708333335,Homer
0.048828125,0.0,0.263671875,0.06868489583333334,0.0,2.46875,Homer
0.001683728448275862,0.0,1.4995285560344829,0.003367456896551724,0.0,0.1478313577586207,Homer
0.09805812757201647,0.0,0.27568801440329216,0.0,0.0,0.257201646090535,Homer
0.008346688034188034,0.0,2.157618856837607,0.11351495726495728,0.0,1.8813434829059827,Homer
0.0,0.0,0.47649515086206895,0.20103717672413793,0.0,0.4956896551724138,Homer
1.1521829989711936,0.0,0.3492316100823045,0.05706661522633745,0.0,0.20857445987654322,Homer
0.008037551440329218,0.0,0.43925218621399176,2.23926183127572,0.0,3.879324202674897,Homer
8.037551440329218E-4,0.0,0.19692001028806583,0.0,0.0,0.2129951131687243,Homer
0.0012056327160493826,0.0,0.09122620884773662,0.0,0.0,0.04742155349794239,Homer
0.7754073183760684,0.0,0.7115551549145299,0.0,0.0,0.15524839743589744,Homer
0.0,0.0,0.8507748199588476,0.48144933127572015,0.0,1.336644804526749,Homer
0.004173344017094017,0.0,0.17945379273504272,0.0,0.0,1.6359508547008548,Homer
0.0,0.0,8.573717948717949,24.37984107905983,0.0,16.842781784188034,Homer
0.0,0.0,0.9633005401234568,0.06108539094650206,0.0,3.2431520061728394,Homer
22.07536368534483,0.0,0.47043372844827586,0.0013469827586206897,0.0,1.5092941810344829,Homer
0.0016435834502103786,0.0,1.0228567671809257,0.014244389901823282,0.0,0.14463534361851332,Homer
22.061848958333332,0.0,0.6871744791666667,0.0146484375,0.0,0.7477213541666666,Homer
0.02087823275862069,0.0,0.9125808189655172,0.0,0.0,1.2062230603448276,Homer
8.346688034188035E-4,0.0,0.30215010683760685,8.346688034188035E-4,0.0,2.6525774572649574,Homer
8.037551440329218E-4,0.0,1.285204475308642,1.1863425925925926,0.0,0.11332947530864199,Homer
0.0032150205761316874,0.0,0.9186921296296295,0.0,0.0,0.18647119341563786,Homer
0.0,0.0,9.231127829218106,0.0,0.0,4.295267489711934,Homer
0.0,0.0,18.917181069958847,0.043402777777777776,0.0,0.26443544238683125,Homer
0.0,0.0,1.9490840517241381,0.025592672413793104,0.0,2.571390086206897,Homer
0.0,0.0,0.8302790637860081,5.518582818930041,0.0,1.059349279835391,Homer
0.004173344017094017,0.0,4.05982905982906,0.013772035256410256,0.0,0.2145098824786325,Homer
0.0,0.0,0.3293372844827586,0.0,0.0,0.0,Homer
0.051749465811965815,0.0,0.8117154113247864,0.01961471688034188,0.0,0.01418936965811966,Homer
8.037551440329218E-4,0.0,2.9642489711934155,0.5867412551440329,0.0,0.9540573559670782,Homer
0.0,0.0,9.237920514511872,6.106736477572559,0.0,1.8356282981530345,Homer
0.0,0.0,1.3011853448275863,0.0,0.0,0.21686422413793102,Homer
0.0,0.0,4.329202586206896,0.0,0.0,0.22292564655172412,Homer
0.0016075102880658437,0.0,1.2594843106995883,6.760384516460906,0.0,6.572305812757202,Homer
0.0492454594017094,0.0,0.6514590010683761,0.0242053952991453,0.0,1.4527410523504274,Homer
1.9736207561728396,0.0,0.31306262860082307,0.0,0.0,0.18727494855967078,Homer
0.0,0.0,1.9443696120689655,0.02087823275862069,0.0,2.4339978448275863,Homer
0.04380465534979424,0.0,2.049977494855967,0.0,0.0,0.09926376028806584,Homer
5.179036458333333,0.0,0.8531901041666666,0.13444010416666666,0.0,1.6878255208333335,Homer
0.010957223001402524,0.0,1.089695827489481,0.014792251051893407,0.0,0.31008941093969145,Homer
0.005425347222222222,0.0,0.38019163995726496,0.3964676816239316,0.0,0.15900440705128205,Homer
0.0,0.0,3.111303471248247,0.01588797335203366,0.0,0.09313639551192146,Homer
2.618634259259259,0.0,0.16718106995884774,0.0,0.0,0.20254629629629628,Homer
5.150716145833333,0.0,0.912109375,0.13411458333333334,0.0,1.62890625,Homer
0.006061422413793103,0.0,2.928003771551724,0.0,0.0,0.5340786637931034,Homer
0.0,0.0,0.32953960905349794,0.0,0.0,4.018775720164609E-4,Homer
0.0,0.0,1.6647135416666667,0.8470052083333334,0.0,3.190755208333333,Homer
0.0,0.0,0.14105902777777776,0.0,0.0,1.0416666666666665,Homer
0.0,0.0,1.2444661458333335,19.4970703125,0.0,38.992513020833336,Homer
22.115885416666668,0.0,0.6513671875,0.017252604166666668,0.0,0.7682291666666666,Homer
0.0012056327160493826,0.0,7.0171842849794235,0.0072337962962962955,0.0,4.927019032921811,Homer
13.533809267241379,0.0,0.2700700431034483,0.0,0.0,0.3050915948275862,Homer
0.005626286008230453,0.0,1.0649755658436213,0.0,0.0,0.16075102880658437,Homer
16.572591145833336,0.0,0.3902994791666667,0.13997395833333334,0.0,0.9710286458333334,Homer
0.0024112654320987653,0.0,1.367991255144033,0.0,0.0,0.09966563786008231,Homer
15.116536458333332,0.0,0.3678385416666667,0.0,0.0,8.584635416666666,Homer
0.0,0.0,2.0748697916666665,0.8385416666666666,0.0,3.3157552083333335,Homer
0.0072337962962962955,0.0,0.862429269547325,0.0,0.0,0.16637731481481483,Homer
10.480565200617283,0.0,0.6566679526748972,0.34481095679012347,0.0,0.37495177469135804,Homer
0.10382625272331156,0.0,0.5629595588235294,0.16850490196078433,0.0,0.5025360838779956,Homer
0.21080280172413793,0.0,23.878636853448278,0.4182381465517242,0.0,0.49636314655172414,Homer
0.004173344017094017,0.0,0.09181356837606837,0.0,0.0,0.03422142094017094,Homer
6.734913793103449E-4,0.0,4.366244612068965,0.0,0.0,1.5752963362068968,Homer
0.06028163580246913,0.0,0.1358346193415638,0.0024112654320987653,0.0,0.29256687242798357,Homer
5.194010416666667,0.0,0.8987630208333333,0.13541666666666669,0.0,1.736328125,Homer
0.0,0.0,1.2900270061728396,0.004018775720164609,0.0,0.607638888888889,Homer
0.004040948275862069,0.0,17.838766163793103,0.0,0.0,0.1663523706896552,Homer
0.0,0.0,2.253605769230769,0.11309762286324787,0.0,0.3630809294871795,Homer
4.018775720164609E-4,0.0,5.6789319701646095,0.11574074074074073,0.0,6.428433641975309,Homer
0.0,0.0,1.3229809670781891,0.0,0.0,0.6036201131687242,Homer
22.107691271551726,0.0,0.45528017241379315,0.0013469827586206897,0.0,1.4995285560344829,Homer
0.0,0.0,2.0052083333333335,0.3248697916666667,0.0,0.3671875,Homer
0.0,0.0,0.08559992283950617,0.01286008230452675,0.0,1.1654449588477367,Homer
0.0,0.0,3.1408879733520334,0.03944600280504909,0.0,0.09039708976157082,Homer
0.0,0.0,3.1399739583333335,2.759765625,0.0,5.484375,Homer
0.005051185344827586,0.0,3.0576508620689653,0.0,0.0,0.5317214439655172,Homer
0.26406907433380084,0.0,1.2814472300140254,0.014244389901823282,0.0,1.7471292075736327,Homer
0.2901556069958848,0.0,1.2635030864197532,0.02732767489711934,0.0,2.8404706790123457,Homer
6.510416666666667E-4,0.0,0.6819661458333334,0.10644531250000001,0.0,0.7578125,Homer
0.0,0.0,1.432709001068376,0.7148938301282051,0.0,1.689369658119658,Homer
0.01171875,0.0,0.11132812499999999,0.0,0.0,6.510416666666667E-4,Homer
23.369791666666668,0.0,0.35221354166666663,6.510416666666667E-4,0.0,3.822916666666667,Homer
0.0,0.0,0.9399736147757256,1.0852984828496042,0.0,0.043288258575197885,Homer
0.022898706896551723,0.0,18.801858836206897,0.014143318965517243,0.0,0.9691540948275863,Homer
0.0032150205761316874,0.0,17.885159465020575,0.0,0.0,0.2949781378600823,Homer
5.280598958333333,0.0,0.337890625,0.47460937500000006,0.0,4.639973958333334,Homer
0.0,0.0,1.0618489583333333,9.3955078125,0.0,6.633789062500001,Homer
0.0,0.0,0.06068351337448559,0.0,0.0,0.004822530864197531,Homer
0.18857758620689655,0.0,20.627693965517242,0.36570581896551724,0.0,0.4061153017241379,Homer
